"file","variable"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","col_start"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","col_super_opeid"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","col_unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","col_users"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","completed_neither"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","country"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","distance_metres"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","duplicated_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","ed_li"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","ed_li_sample"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","enddate"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","frequent_names"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","GeoFIPS"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","hs_clean_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","hs_end"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","hs_match"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","hs_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","hs_start"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","hs_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","hs_stripped_name2"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","hs_unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","hs_users"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","lat"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","LAT"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","lat_start"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","li_alt_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","lng"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","lng_start"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","LON"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","n"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","name_counts"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","nces_alt_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","not_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","onet_code"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","onet_title"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","postsec"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","private"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","private_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","public"
"D:/Users/martensn/BRAIN_DRAIN/Code/04_li_ed_pos.Rmd","public_hs"
